25147.1, 29866.6, 16806.1, 21291.2, 22530.4, 23387.8, 23498.1, 22629.1, 22766.9, 23223.1, 26587.5, 36628.1 
20234.9, 31540.7, 22927.4, 20654.5, 20696.9, 22833.2, 22829.5, 21974, 23422.4, 23248.2, 26375.8, 36557 
33504.6, 23876.9, 24859, 26969.7, 22335.3, 21901.4, 21210.6, 23638.6, 23476.2, 23611.1, 26426, 36643.2 
15936.6, 19280.7, 24991.2, 23362.1, 21797, 24884.6, 22905.3, 23896.3, 23123.2, 23301, 26541.5, 36593.9 
28585, 21098.3, 23221.2, 25617.2, 22830.4, 21701.6, 22402.1, 22802.8, 22869.3, 23386.4, 26568.4, 36615.8 
23510.8, 26305.7, 26042.8, 21257, 24026.9, 23801.7, 24414.1, 24094.9, 22910.8, 23113.6, 26464.1, 36617.3 
19169.9, 21126.9, 24431.4, 23877.4, 24613.9, 21379.9, 23336.4, 23464.5, 23123.3, 23281.9, 26583.1, 36446 
17879.8, 19201.5, 21686.5, 23656, 25206.2, 23996.5, 22847.7, 22510.6, 22701.2, 23426.7, 26575.9, 36585 
20298.5, 20798.1, 19844.7, 25340.4, 25493.3, 22839.8, 22393.8, 22966.6, 22906.1, 23352.9, 26422.3, 36586.6 
11810.7, 24840.6, 21132.7, 26246.2, 21407.3, 21398.1, 23341, 23122.9, 23537.8, 23082.9, 26437.3, 36669.8 
11410.9, 18214.5, 17594.4, 23115.6, 21731.9, 21867.2, 22391.2, 22862.2, 22768, 23509.2, 26397.5, 36566.9 
26756.1, 24358.7, 16941.5, 23531.3, 22912.2, 22421.4, 22833.6, 23420.1, 23269.4, 23234, 26440.2, 36704.9 
22833.3, 19955.2, 17173.9, 19342.6, 23055.6, 22367, 22961.7, 21950.8, 22887.2, 23442.1, 26561.6, 36616.4 
19235.2, 20344.6, 31452.8, 19729.1, 19692.8, 23302.5, 23482.1, 22883, 23050.8, 23123.4, 26640.5, 36617.6 
18693.8, 17459.8, 19970.7, 25602.2, 22509.7, 21524.4, 22289.3, 22823.9, 22977, 23722.6, 26502.3, 36560.9 
20604.1, 19408.7, 20197.5, 22818.2, 23710.3, 23703, 23251.3, 22881.5, 22397, 23280.4, 26518.8, 36629.7 
15382.9, 26895.6, 20279.8, 24877.4, 22967.9, 23144.6, 23779.3, 22814.5, 23265.9, 23178.8, 26396.5, 36582.1 
17965.1, 22283, 23510.9, 23570.3, 23421.1, 21366.8, 22189.5, 23057.7, 22586.8, 23175.4, 26437.7, 36623.1 
14220.5, 20642, 21684, 23264.7, 22390.8, 21938.8, 22985.1, 22317.1, 22882.6, 23231.7, 26402.8, 36542.9 
23425.4, 30213.9, 24115.7, 22838.6, 25305.6, 20574.5, 23199, 22950.7, 23023.8, 23482.5, 26537.5, 36513.1 
48252.4, 29698.3, 16676.9, 24430.1, 23128.9, 22919.8, 22392.3, 22992.8, 22609.6, 23051.1, 26614.3, 36567.3 
28369.5, 18473.5, 26207.8, 22464.4, 22577.2, 23273.2, 24020.2, 22487.4, 22744.5, 22988.6, 26359.3, 36584.6 
30260.8, 16377.8, 18132.7, 24042.2, 25643.5, 22955.7, 22793.8, 22941.2, 22772.9, 23208, 26664.8, 36520.6 
43090.5, 18902.8, 25433.7, 25991.3, 21683.9, 22148.2, 23795.9, 22675.5, 22994.6, 23385.6, 26390.8, 36666.1 
19400.5, 31131.4, 20601.9, 24913.7, 21715.2, 23222.4, 22471.5, 22875.6, 22980.1, 23560.7, 26496.8, 36557 
19008.5, 24011.7, 20577.4, 18726.2, 24788.2, 23240.6, 22852.9, 22729, 22900.1, 23429.8, 26320.9, 36513 
29708.4, 33268, 20626.5, 23430.8, 25074.4, 23687.6, 23097.8, 23268.9, 23285.6, 23409.2, 26475.5, 36596.4 
29870.5, 22706.3, 17625.6, 27075.2, 21896.5, 21633.5, 22479, 22529.4, 23422.3, 23310.3, 26617.2, 36609.7 
16953.6, 21242, 23607.1, 23501.5, 19720.1, 24559, 22285.5, 22377.7, 23525.2, 23556.8, 26497.5, 36590.2 
19501, 18018.1, 18931.7, 19445.4, 22788.1, 23605.1, 21740.3, 23572.5, 23178.3, 23357.6, 26572, 36579.7 
29403.8, 19752.9, 18564.3, 23720.7, 23672.2, 24693, 23119.2, 23672.7, 22642.5, 23275.7, 26640.3, 36420.2 
16411.4, 17453.3, 20212.5, 22915.2, 21970.9, 21627.7, 23017.4, 23412, 22873.3, 23062.8, 26755.8, 36552.4 
28369.5, 20798.1, 23356.5, 24736.4, 22602.5, 24212.3, 23030.8, 22823.9, 22704.9, 23555.5, 26494.5, 36500.7 
23510.8, 22084.5, 32791.3, 22099.9, 21858.9, 22087.2, 22285.1, 22219, 22575.9, 23687.5, 26543.9, 36587.5 
18329.7, 31224.9, 20059.1, 27673.3, 21919.3, 22575.5, 22152.7, 23503.2, 22951.8, 23552.1, 26503.9, 36480.2 
15812.4, 19853.5, 21624.9, 23209.2, 23090.6, 23477.1, 22092.8, 22074.5, 23095.2, 23884.6, 26676.1, 36576.1 
38210, 20807.3, 20324.7, 21383.7, 23393.6, 23926.3, 23232.7, 23414.9, 22809.5, 23623.5, 26475.5, 36550 
32822.9, 23791.9, 25306.9, 21588, 25346.4, 22334.4, 22588.2, 22904.3, 22966.8, 23189.8, 26518.1, 36652.5 
19334, 24408, 24878.5, 23501.1, 23336.2, 21274.3, 23303.1, 22550.7, 23211, 23409.7, 26442.7, 36480.7 
14328.8, 21837, 24151.6, 23980.3, 22376.8, 21793.3, 22737.3, 22654.2, 22937.9, 23379.7, 26618.8, 36505.2 
19400.4, 21877.9, 21282.7, 22282, 23967.2, 25652.9, 22959.5, 22869.5, 22783.7, 23317.1, 26437.7, 36666.9 
19008.5, 19870.4, 18591.5, 21415.9, 21624.2, 24879.4, 23266.2, 23346, 23177.7, 23731.4, 26381.5, 36525.5 
21465.9, 19845.1, 24249.3, 22780.3, 21998.6, 23392.7, 22703.8, 23065.9, 23353.9, 22982.8, 26652.4, 36650.1 
17519.1, 20692.3, 22700.5, 21923.3, 21020.7, 22840.2, 24034.2, 23260.4, 23187.4, 23167.1, 26577.4, 36622.5 
30434.1, 25957.2, 22743.9, 20997.8, 22523.9, 23027.6, 23124.5, 24067.3, 22955.9, 23398.9, 26687.6, 36698.4 
22902.8, 17990.3, 19751, 23740.8, 22733.7, 22717.2, 22614.8, 22354.8, 23054.7, 23426.4, 26510.9, 36614.8 
15176.2, 20778.2, 19671.4, 21191.3, 20327.7, 22560.8, 22810.5, 22936.6, 23105.3, 23117.2, 26413.1, 36537 
19878.6, 22839.3, 25894, 23175.1, 25163.9, 23092.7, 23576.1, 22231.9, 23353.9, 23232.8, 26635.3, 36601.4 
26598.5, 23864.7, 26955.7, 21878.3, 25252.8, 21953.5, 21937.1, 22990.8, 23340.9, 23404, 26416.4, 36668.8 
17004.6, 21146, 24450.2, 27948.2, 23140.5, 22332.7, 23781.5, 22934.3, 23348.1, 23550.8, 26478.7, 36530.1 
29025.9, 20407.9, 20791, 25026.6, 21538.5, 22879.4, 22437.9, 23638.4, 22843, 23327, 26321.3, 36574.9 
17979.4, 22147.2, 29617.3, 22783.7, 21423.8, 21503.4, 22270.4, 23499.3, 22694.7, 23051.8, 26444.7, 36587.3 
30599.1, 20642, 16621.9, 23792.3, 21937.5, 21404.3, 23336, 22615.9, 23090.9, 23449.2, 26718.1, 36576.1 
18509.9, 23201.8, 24880.2, 19766.5, 22462, 23602.5, 24309, 22050.9, 22609, 23704.6, 26332.2, 36508.3 
21860.7, 25914.1, 19687.7, 22764.1, 23578.1, 22813, 22720.4, 22932.8, 23324.6, 23606.5, 26492.6, 36691.2 
36659.3, 24827, 26164.5, 21850.3, 24707.7, 23888.4, 23605, 23875.7, 23217.9, 23514.6, 26358.4, 36668.8 
22833.3, 23053.2, 22010, 25464.7, 24765.1, 23486.6, 23115, 22901.4, 23189.9, 23276.5, 26557.7, 36548.4 
22226.5, 23999.4, 19706, 24041.1, 25463.1, 23771.8, 22176, 23433.6, 22821.1, 23335.6, 26621.9, 36535.7 
16802.2, 16608.9, 21531.9, 21274.7, 22565.2, 22902.3, 23856.2, 22177.6, 23085.9, 22869.7, 26620, 36556.7 
19878.6, 24933.3, 25372.7, 26947.9, 23114.5, 23918.7, 24331.1, 23607.3, 23363.2, 23714.8, 26451.7, 36608.6 
18810.6, 23570.1, 21716.2, 24430.9, 24338.1, 23526.6, 23494.8, 23361.1, 23079, 23616.5, 26553.7, 36613.5 
29360.8, 20066.4, 22462, 23547.2, 21731.1, 23596.3, 22964.6, 22659.4, 22822.3, 22894, 26611.3, 36660.4 
23671, 17604.4, 19681.5, 22440.9, 23164.9, 23066.4, 23161.4, 22957.3, 22970.1, 23233.7, 26299.5, 36516.4 
27879.2, 20319.2, 22073.9, 25571.5, 25696, 21277.3, 22093.2, 23172.4, 23233.5, 23365, 26468.1, 36593.2 
18976.6, 22928.9, 23035.7, 20834.9, 24919.9, 23255.4, 20815.6, 22550.7, 22901.9, 23316.3, 26594.2, 36558.5 
34215.4, 22358.9, 20485.5, 25947.4, 24076.1, 24366.6, 23517.1, 22701, 23426.3, 23457.9, 26657.4, 36689.3 
48985.1, 28093, 28959.3, 20101.2, 23147.5, 22864.3, 24147.2, 23688.9, 22840.6, 23253.4, 26272.1, 36439.4 
21755.4, 18620.6, 24412.6, 22851.5, 23785.1, 22917.2, 22055.8, 22616.9, 22405.4, 23480.2, 26402.5, 36599.6 
20344.3, 24260.8, 24429.8, 20604.6, 23065.4, 22958.2, 23156.3, 23115.6, 22434.9, 23376.2, 26552.9, 36611.1 
20381, 24463.8, 26995.8, 25093.6, 25222, 22793.2, 23522.6, 23644.8, 22249.4, 23148.3, 26521.7, 36495 
20492, 27577.5, 20498.8, 26206.3, 24075.8, 23766.8, 22902.8, 22550.6, 22851, 23738.9, 26491.5, 36519.6 
30849.9, 24235.7, 26193.3, 23166.5, 21937, 25218, 24125.6, 23152.5, 22419.5, 23381.7, 26431.5, 36650.8 
24980.2, 20023.5, 22155.4, 22508.6, 21716.8, 23058.4, 23014.2, 23251.7, 22871.2, 23025.9, 26305, 36507.5 
21445.5, 27767.8, 27533.8, 22427.7, 21364.2, 24488.9, 21869.5, 22129.4, 23068, 23395.6, 26408.5, 36565.5 
23915.4, 19686.4, 21137.4, 21561.4, 23302.3, 24014.1, 22933.3, 22824.8, 22811.9, 22905.6, 26420.5, 36615.6 
46180.2, 22684.2, 20455.5, 23812.2, 23326.4, 23478.9, 22547.1, 24120.8, 23108.8, 23545.7, 26360.1, 36514.2 
30190, 26186.1, 25148.1, 20494.5, 23736.1, 23612.9, 23762.7, 22284.5, 22808.6, 23574.7, 26483.6, 36709.1 
21124.5, 25202, 20817.7, 25225.5, 20121.5, 20655.3, 23018.2, 22809.4, 23151.3, 23574, 26557.7, 36659.2 
13888, 14915.5, 20246.9, 21411.1, 23017.4, 23147, 22906.1, 23935.6, 22478.2, 23373.1, 26402.9, 36655.9 
19774.2, 19595.7, 23945.7, 21101.6, 23423.7, 22124.9, 21828.3, 22580, 22797.5, 22809.1, 26323, 36511.3 
16702.8, 20196.4, 19943.5, 19915.4, 23309.8, 22828.5, 22964.8, 22376.4, 22922.8, 23879.5, 26482.6, 36566.5 
26121.6, 24696.3, 21042.1, 20694, 21248.8, 23207.7, 22039.1, 23191.5, 22686.7, 23561.4, 26272.8, 36675.8 
35844.7, 16919.8, 19591.4, 21227.6, 22538.2, 24097.5, 22223, 22967.8, 23076.8, 23389.5, 26382.9, 36576.2 
17753.2, 30566.8, 24820.1, 20004.6, 22568.3, 22532.7, 24014.4, 23386.4, 23176.5, 23313.6, 26582.9, 36619.6 
15419.7, 23505, 26052.6, 24315.8, 24050.1, 22906.6, 22526.4, 22990.1, 22671.6, 22960, 26390.6, 36675.5 
14625.7, 23041.8, 23312.2, 20412.9, 21887.2, 23421.1, 22422.8, 23056.8, 22778.2, 23632.1, 26597.9, 36637.9 
20417.8, 20784.2, 23535.6, 21688, 21147.2, 23021.9, 22187.5, 23324.1, 22681.7, 23260.4, 26630.3, 36558.3 
24023.5, 23434.3, 25500.2, 21505.2, 24521, 21129.4, 22126.8, 22900.3, 22836.6, 23190.9, 26523.6, 36639 
16966.3, 21377.9, 17905.8, 21747, 22548.8, 24575, 23904.4, 22025.3, 23318.8, 23657.1, 26434.2, 36463.4 
28803.7, 19803.1, 27487.1, 22284.3, 22130.2, 24096.8, 23108.5, 22329.4, 23346.3, 23754.3, 26282, 36555.7 
28748.7, 26073, 24474.6, 22044.1, 24924.8, 24744.8, 22965.7, 23340.8, 23235, 23655.5, 26449.9, 36541.3 
19325.7, 20533.3, 23125.2, 22769.5, 18928, 24360.6, 22437.9, 21977.5, 23183.5, 23239.4, 26320.1, 36670.6 
20234.9, 26292.8, 25943.4, 20743.7, 24532.5, 23338.9, 22894.6, 22867.6, 22462.1, 23187.6, 26636.6, 36639.8 
19808.9, 26471.4, 23347.9, 22072, 22319.8, 22254.9, 23038.9, 23637.5, 22954.6, 23424.3, 26651.1, 36507.8 
27810.5, 18853.2, 21071.8, 27299.5, 24148, 23914.5, 21896.9, 22723.9, 22913.1, 23535.2, 26510.4, 36571.1 
21045.8, 20006.4, 21128, 21566.8, 20580, 21657.4, 23052, 23988.1, 23481.3, 23543.6, 26454.3, 36636.7 
20604.1, 18605.8, 21468.8, 24612.5, 25832.8, 23748.3, 22797.9, 23018.7, 22836.7, 22980.8, 26449.4, 36533.7 
23043, 18357.5, 21541.7, 22710.3, 22832.6, 22489.1, 22077.9, 22793.3, 23072.9, 23524.1, 26400.7, 36650.2 
15682, 27092.3, 21900.8, 21414.7, 23924.8, 22200.5, 22352.3, 23007.2, 23126.8, 23398.9, 26493.2, 36603.1 
15595.4, 17401.4, 24048.6, 27293.9, 23171.5, 22831.2, 22685.9, 22543.1, 23325.5, 23434.6, 26419.8, 36568.4 
18818.4, 31198.9, 22002.4, 24393.7, 24262.5, 22326.2, 23210.1, 23491.3, 23463.9, 23532, 26681, 36530.8 
22582.1, 22042.8, 28120.7, 20933.7, 20723.3, 22446.8, 22839.2, 23400.6, 23212.8, 23265.7, 26289.2, 36547.3 
18065.7, 18143.9, 24201.5, 22936.8, 21542.1, 22140.8, 24344.9, 23898.6, 22647.1, 23338.8, 26513.8, 36627.7 
18094.7, 18371.9, 20050.6, 20825.9, 24032.9, 22842.1, 22721.6, 23511.6, 22847.9, 23182.5, 26513.4, 36539.6 
15682, 19440.9, 24453.4, 25138, 23185.4, 24292.1, 22731.8, 22657.7, 22964.9, 23429.5, 26644.2, 36531.7 
14817.7, 19752.9, 27251, 21890.8, 25583.7, 23991.5, 23632, 22371.4, 22987, 23468.9, 26548.6, 36648.2 
22537.1, 18937.2, 20593, 20709.1, 20031.8, 22543.8, 22853.5, 22592.7, 23003.6, 23520.7, 26365.3, 36554.9 
33209, 29138.7, 24103.4, 18265.2, 22433.4, 22000.2, 22210.2, 21941.4, 22651.1, 23149.6, 26424.9, 36678.3 
26756.1, 25248.7, 25034, 21617.5, 23584.6, 21660.9, 23141.6, 22719.6, 23006.5, 23262.6, 26515.1, 36548.2 
22182.8, 20189.9, 26988.2, 19494.6, 22599, 23057.3, 21143.3, 23224.2, 22950.4, 23348.9, 26412.3, 36556.5 
22492.2, 19107.4, 21231.7, 21653.8, 22784, 22624.7, 23430.9, 22885.4, 23127.8, 23521.2, 26741.3, 36643.7 
20566.6, 23050.3, 19452.2, 24246, 22449.4, 24210.7, 24392.1, 22574.3, 23043.1, 23412.8, 26687, 36653.1 
18632.1, 25283.7, 25539.6, 20690.1, 22221.7, 22028.1, 23074.3, 22719.8, 22904.6, 23603.4, 26548.6, 36461.9 
26381, 18328.7, 22491.2, 19207.1, 26678.6, 23412.8, 22202, 22612.1, 22592.1, 23390, 26570.3, 36676.8 
15341.1, 14596.6, 22351.2, 20286.8, 20733.4, 23451.4, 23439.1, 23180.1, 23652.8, 23517.9, 26524.8, 36575.8 
17478.4, 20196.4, 21748.5, 21009, 21512.4, 23871.1, 23672.3, 22446.6, 22827.2, 23321.3, 26592.5, 36519 
16222.8, 23816.1, 24447.1, 22355.9, 23338.9, 22190.6, 23242.3, 22939.2, 23465.8, 23415.8, 26439.4, 36599.9 
21671.9, 22316.3, 19661.2, 23205.7, 23324.2, 23839, 22864.8, 23055.4, 22386.7, 23000.3, 26719.7, 36596.7 
33504.6, 22928.9, 23221.2, 26523.5, 27699.6, 23212.7, 22116.1, 23929.4, 22985.7, 23572.2, 26484.9, 36562.4 
36583.2, 23259.5, 20303, 20417.3, 23293.9, 22528.3, 22981.2, 22802.6, 22913.5, 23374.4, 26551.8, 36575.9 
23280.5, 23767.7, 16407, 20096.7, 21649.8, 23756.5, 22865.6, 22762.2, 23356.2, 23372.6, 26419.6, 36535.8 
16696.6, 20751.9, 20544.1, 23986.3, 23197.3, 24655.8, 22926.5, 22149.8, 23229.1, 23432.6, 26383.4, 36563.8 
14475.7, 27792.6, 23374.8, 25212.2, 21912.4, 23247.3, 23262.5, 22928.7, 23373.7, 23595.7, 26466.7, 36537.2 
23474.2, 19828.3, 22332.2, 19863.3, 22948.8, 21838.8, 22054.2, 23682.7, 22522.4, 23373.7, 26441.8, 36552.9 
22314.4, 23544.9, 27034.2, 26608, 21718.9, 23016.2, 24432.2, 23221.5, 22902.3, 22899.6, 26580, 36473.7 
16130.1, 25107.3, 21838.3, 20993.2, 21347.1, 22335.2, 21951, 23695.8, 22857.8, 23398.6, 26429.7, 36618.8 
22764.2, 18028.5, 21800.8, 26352.5, 24669.7, 23389.5, 22886.1, 22755.3, 23064.8, 23435.8, 26456.1, 36685.5 
25430.3, 17479.4, 21951.6, 22122.8, 23350.6, 23637, 23545.6, 23218.8, 23560.3, 23700.2, 26595.6, 36538.6 
20090.9, 24618.4, 27594.7, 23188.9, 22099.3, 23020.8, 21885.6, 22258.8, 23086.3, 23152.2, 26464.8, 36477.5 
15858.2, 23007.8, 26965.3, 28091.3, 23878.9, 20606.2, 22470.3, 23153.2, 22898.7, 23369, 26603.7, 36593.6 
27012.1, 15346.1, 19280.8, 26024.7, 21634.9, 21629.6, 22695, 22071.1, 22867.4, 23329.8, 26673.6, 36607.4 
27109.4, 23516.8, 29264.4, 22678.7, 22760.2, 22618.4, 21988.7, 23164.7, 23125.6, 23113, 26490.5, 36499.5 
28365.1, 21451.4, 26171.7, 23370.8, 21996.4, 23874.1, 22404.2, 22678.2, 22986.5, 23023, 26480, 36559.7 
18051.3, 20807.3, 21583.2, 21255.8, 24017.7, 23250.9, 22915.7, 22831.8, 23630, 23318.9, 26438.4, 36714.2 
19808.9, 24098.3, 26097.3, 21489, 22986, 22011.1, 24257.1, 22334.5, 22949.5, 23436, 26654.7, 36643.9 
18036.8, 17771.6, 28254.3, 21462.5, 22311.8, 24006.9, 22624.3, 22783.6, 23069.5, 23542.3, 26502.4, 36434.3 
21222.6, 16406.5, 22861.3, 22054.2, 20384.1, 22727.7, 23773.2, 22088.4, 23030.3, 23235.1, 26445.3, 36674.7 
13378, 19217.3, 18843.6, 26333, 23215.9, 23719.2, 23152.9, 23237.6, 23339.5, 23502.7, 26623.7, 36592.1 
24980.2, 27068.8, 17002, 20816.8, 20961, 22516.1, 22326.9, 22314.4, 22993.6, 23017.3, 26485.6, 36692.8 
28387.3, 18328.7, 18923.7, 21868.3, 23648.2, 22821.3, 23583.2, 23333.1, 23654.7, 23429.6, 26533.3, 36456.9 
23090.1, 27131.6, 25844.7, 26683.4, 22442.6, 23755.3, 23190, 22852.4, 23345.9, 23280.5, 26462.5, 36544.4 
28657.5, 24085.9, 20038, 24780.5, 21833, 22505.7, 21146.1, 22979.2, 23197.3, 23321, 26353.4, 36490.4 
21713.6, 24820.8, 23624.5, 24208.5, 20207, 22177.3, 22874.6, 23128.7, 22919.4, 23051.2, 26700, 36650.5 
27539.2, 19815.7, 22592, 20050.5, 23086.5, 24115.8, 21872.6, 22971, 22777.5, 23354.5, 26602.4, 36598.8 
33504.6, 17959.3, 21081.2, 28825.1, 25564, 22659.6, 22769.6, 24031.1, 23019.5, 23403.4, 26598.1, 36556.4 
15483.1, 27562.8, 22711.3, 21707.6, 23753.3, 22311.3, 21992.1, 22809.2, 23367, 23139.8, 26545.6, 36470.1 
30807.8, 20506.3, 20409.7, 25315.3, 22680.2, 23582.3, 22389.2, 22896.6, 22976.6, 23454.6, 26467.9, 36614.1 
21967.1, 20161.6, 20759.2, 22659.7, 23497.2, 23193.3, 22805.9, 23183.4, 22832, 23562, 26705.5, 36598 
27289.6, 17362.6, 21870.9, 22812.6, 22978.2, 25420.3, 23825, 22665.9, 22700.5, 23326.1, 26583.4, 36528.7 
14935.3, 17475.3, 24216.9, 21152.1, 23484.3, 22070.9, 23506.1, 23548.4, 22776.8, 23554.3, 26570.9, 36600.3 
26504.9, 21220.3, 21336.4, 20050.5, 21933.2, 22963, 22451.7, 24549.5, 23035.6, 23100, 26493.3, 36565.4 
15993, 27210.5, 21432.5, 22206, 23744, 22420.9, 22945, 21884.3, 23072.2, 23202.6, 26446.5, 36443 
19301, 18739.9, 23632.8, 21981, 23092.4, 23063.8, 22494.7, 22363.2, 23272.9, 23554, 26590.2, 36657.6 
25661.5, 25778.4, 29059.9, 22697.5, 22372.2, 21932.4, 23836.3, 22398.1, 23298, 23283.7, 26400.4, 36442.4 
23720.7, 16942.8, 27695.1, 24488.7, 24203.1, 21936.8, 23014.4, 22876, 22919.3, 23594, 26404.1, 36593.5 
23523.1, 16320.6, 27188.7, 23186.8, 23642.3, 22611.8, 23318.6, 22562.9, 23727.8, 23347.4, 26583.2, 36578.4 
34319.4, 15975, 21591.8, 23421.5, 22541.6, 22221.4, 23865.1, 23326.5, 22902.9, 23676.9, 26491.7, 36628.4 
20234.9, 23889.1, 27065, 24946.9, 21719.1, 24939.3, 22295.9, 23514.2, 22693.8, 23455.5, 26554.3, 36646.9 
30513.8, 21107.8, 24300.4, 21803.1, 24760.1, 26201.9, 22045.4, 23116.9, 23426.9, 23409.7, 26681.2, 36594.1 
29100.7, 22817, 20520.3, 22385.2, 27981.7, 24980.1, 22060.5, 22702.2, 22853.1, 23324.6, 26468.7, 36478 
19317.5, 23224.9, 26416.9, 25223.9, 23570.9, 22800.6, 23359.7, 23458.8, 23213.1, 23385.5, 26510.6, 36520.2 
23084.2, 21069.8, 28730.9, 25620.8, 23243.3, 20896.4, 23408.2, 23198.3, 22934.5, 23261.5, 26559.8, 36541 
16363.9, 21126.9, 25993, 22903.2, 22196.3, 21112.8, 23720.9, 22331.6, 22410.6, 23047, 26455.8, 36503.5 
18693.8, 22358.9, 28220.8, 21023.7, 23639.9, 24995.4, 23198, 23207.3, 23217, 23878.1, 26518.9, 36669.8 
21223.8, 23599.8, 20472.3, 20189.7, 23319, 21840, 21340.2, 22647, 23037.3, 23215.3, 26433.6, 36523.9 
18818.4, 18546.7, 22233.7, 21716.2, 23801.1, 21645.2, 22987.1, 22991.9, 22873.7, 23409.8, 26525.9, 36607.4 
